episode,timestep,reward
97951,3627000,-0.9833
97957,3627200,-2.3167
97965,3627400,1.9
97972,3627600,0.9429
97978,3627800,3.4333
97984,3628000,-7.3333
97989,3628200,-9.52
97997,3628400,3.975
98002,3628600,-9.96
98007,3628800,-1.06
98011,3629000,-23.3
98015,3629200,-9.8
98018,3629400,-27.7
98027,3629600,3.0556
98032,3629800,-0.98
98037,3630000,-16.18
98046,3630200,2.9889
98053,3630400,1.5571
98057,3630600,-10.025
98065,3630800,3.5625
98072,3631000,3.3143
98079,3631200,-2.9286
98088,3631400,1.0778
98092,3631600,-9.65
98094,3631800,-46.85
98099,3632000,2.56
98104,3632200,-8.56
98112,3632400,-4.4
98119,3632600,1.9714
98125,3632800,-0.1
98131,3633000,-2.9167
98137,3633200,0.3
98141,3633400,-10.225
98147,3633600,-4.6167
98154,3633800,-5.9857
98161,3634000,1.7857
98170,3634200,2.8667
98176,3634400,1.2333
98185,3634600,-1.5333
98190,3634800,0.26
98197,3635000,-4.6143
98205,3635200,2.7875
98213,3635400,3.3625
98221,3635600,3.9625
98225,3635800,-4.825
98231,3636000,-14.65
98239,3636200,3.45
98245,3636400,-4.4
98252,3636600,1.9
98256,3636800,-23.025
98265,3637000,5.1556
98270,3637200,2.5
98277,3637400,-10.0857
98284,3637600,0.7714
98289,3637800,-13.38
98293,3638000,-9.975
98298,3638200,-8.14
98305,3638400,1.1714
98312,3638600,-2.4571
98321,3638800,3.1
98327,3639000,-1.4667
98333,3639200,-2.4167
98341,3639400,2.8875
98347,3639600,-1.95
98353,3639800,-1.25
98362,3640000,4.0889
98368,3640200,-4.2333
98376,3640400,1.8875
98384,3640600,2.925
98392,3640800,3.15
98397,3641000,-9.22
98406,3641200,4.4667
98411,3641400,-8.66
98415,3641600,-14.1
98421,3641800,-6.5667
98427,3642000,-5.95
98432,3642200,-6.04
98439,3642400,1.5286
98448,3642600,4.9778
98450,3642800,-26.3
98459,3643000,-3.4444
98463,3643200,-12.95
98471,3643400,2.4375
98481,3643600,5.35
98489,3643800,1.8125
98494,3644000,3.1
98501,3644200,-5.6143
98509,3644400,2.3375
98515,3644600,-2.45
98523,3644800,0.725
98530,3645000,0.0857
98536,3645200,-3.2333
98539,3645400,-26.5667
98546,3645600,-1.9429
98551,3645800,-7.28
98557,3646000,2.8833
98565,3646200,-2.6125
98571,3646400,0.1833
98575,3646600,-19.75
98583,3646800,3.6125
98593,3647000,4.63
98602,3647200,3.6444
98605,3647400,-9.7667
98611,3647600,-11.3167
98618,3647800,0.7429
98624,3648000,-9.8667
98631,3648200,1.6429
98638,3648400,-0.0286
98644,3648600,-0.2
98651,3648800,1.1429
98659,3649000,0.725
98666,3649200,1.1143
98672,3649400,1.4667
98678,3649600,-8.5667
98686,3649800,1.975
98690,3650000,-10.5
98697,3650200,-3.9857
98706,3650400,4.4444
98711,3650600,3.96
98717,3650800,-4.1167
98724,3651000,-5.8143
98731,3651200,3.5429
98735,3651400,-14.15
98740,3651600,-12.92
98746,3651800,3.75
98753,3652000,-6.5286
98759,3652200,-1.3167
98766,3652400,0.6429
98773,3652600,2.0571
98779,3652800,-4.45
98787,3653000,3.1875
98794,3653200,1.4143
98801,3653400,0.6857
98807,3653600,-2.6333
98811,3653800,-1.55
98818,3654000,-5.7429
98823,3654200,-4.26
98828,3654400,-9.14
98834,3654600,-6.7333
98840,3654800,0.2
98848,3655000,0.8125
98854,3655200,-0.25
98859,3655400,-8.82
98862,3655600,-16.5
98869,3655800,-5.9429
98876,3656000,1.7143
98884,3656200,0.925
98892,3656400,2.25
98900,3656600,2.9
98904,3656800,-13.25
98910,3657000,-5.5833
98917,3657200,1.7714
98922,3657400,-2.26
98926,3657600,-11.4
98932,3657800,-10.25
98940,3658000,2.5625
98947,3658200,1.3
98954,3658400,-0.8429
98959,3658600,-3.18
98967,3658800,2.275
98972,3659000,3.12
98980,3659200,-4.325
98986,3659400,-1.3167
98991,3659600,-8.78
99000,3659800,4.3
99005,3660000,-8.64
99013,3660200,1.2375
99020,3660400,1.5286
99026,3660600,0.0167
99030,3660800,-19.55
99039,3661000,3.3222
99045,3661200,-0.0667
99050,3661400,-6.8
99055,3661600,-11.86
99062,3661800,-0.8429
99069,3662000,0.6
99076,3662200,0.9143
99083,3662400,0.7143
99088,3662600,-9.86
99094,3662800,-0.1667
99100,3663000,-5.0333
99108,3663200,1.8375
99116,3663400,3.45
99122,3663600,-0.55
99130,3663800,0.1125
99137,3664000,0.3714
99144,3664200,-0.1714
99148,3664400,-14.0
99154,3664600,-4.6167
99159,3664800,-7.96
99167,3665000,1.5
99175,3665200,3.4625
99182,3665400,0.4714
99189,3665600,1.0857
99197,3665800,2.725
99205,3666000,2.2375
99212,3666200,-0.7143
99218,3666400,-0.6833
99227,3666600,3.1
99235,3666800,2.5125
99240,3667000,-6.64
99250,3667200,4.44
99258,3667400,3.8
99264,3667600,-2.4667
99272,3667800,2.4
99277,3668000,-8.04
99282,3668200,2.04
99287,3668400,-15.8
99294,3668600,-1.0143
99303,3668800,4.2889
99310,3669000,0.6714
99315,3669200,-5.98
99323,3669400,-1.4125
99331,3669600,2.2375
99337,3669800,-0.4167
99343,3670000,0.6333
99351,3670200,-0.1125
99356,3670400,0.04
99360,3670600,-21.4
99366,3670800,2.3167
99372,3671000,-5.9833
99379,3671200,1.9429
99386,3671400,-1.3143
99394,3671600,2.4625
99400,3671800,-3.5333
99406,3672000,0.9
99413,3672200,-1.7857
99420,3672400,-0.1429
99424,3672600,-10.4
99432,3672800,1.9375
99439,3673000,-0.3429
99447,3673200,1.6375
99454,3673400,0.4857
99460,3673600,0.6
99467,3673800,0.1714
99472,3674000,-11.34
99481,3674200,3.4778
99489,3674400,0.8875
99495,3674600,3.4833
99502,3674800,-5.0857
99509,3675000,-0.0429
99517,3675200,2.6375
99524,3675400,-0.8714
99531,3675600,0.8143
99536,3675800,-9.54
99545,3676000,3.6667
99553,3676200,2.1125
99557,3676400,0.65
99563,3676600,-14.8667
99570,3676800,0.3429
99577,3677000,3.1143
99583,3677200,-5.5833
99588,3677400,-7.0
99596,3677600,1.3875
99601,3677800,-4.5
99606,3678000,-9.36
99614,3678200,2.325
99621,3678400,1.0429
99627,3678600,-3.0167
99634,3678800,2.6571
99640,3679000,2.4
99648,3679200,-3.9
99651,3679400,-18.2333
99659,3679600,-3.0125
99664,3679800,-9.78
99672,3680000,2.7125
99679,3680200,-0.3857
99684,3680400,-6.0
99691,3680600,-1.8143
99699,3680800,2.7375
99707,3681000,4.2875
99715,3681200,1.15
99721,3681400,-0.95
99728,3681600,1.7286
99733,3681800,-0.94
99740,3682000,-4.2429
99749,3682200,3.9889
99753,3682400,-7.9
99762,3682600,-0.5778
99770,3682800,3.8375
99776,3683000,-2.7333
99784,3683200,4.5875
99789,3683400,-10.2
99795,3683600,4.1
99801,3683800,-7.2
99806,3684000,-1.58
99811,3684200,-10.88
99817,3684400,-0.0167
99826,3684600,2.8
99831,3684800,-7.0
99837,3685000,-2.6833
99845,3685200,2.275
99851,3685400,3.1667
99860,3685600,-2.1556
99865,3685800,-9.78
99873,3686000,1.15
99878,3686200,2.86
99884,3686400,-10.5167
99888,3686600,-12.35
99892,3686800,-17.0
99897,3687000,-9.38
99905,3687200,2.2
99910,3687400,-12.86
99917,3687600,2.6429
99924,3687800,-2.0714
99929,3688000,-11.78
99935,3688200,-1.7
99939,3688400,-11.125
99946,3688600,-1.8429
99952,3688800,3.9
99957,3689000,-14.16
99962,3689200,-8.02
99969,3689400,2.1143
99975,3689600,-1.85
99983,3689800,1.5625
99988,3690000,1.9
99993,3690200,-3.84
100001,3690400,-2.3875
100007,3690600,-7.3333
100014,3690800,1.1429
100021,3691000,0.9714
100027,3691200,-2.05
100035,3691400,1.8375
100042,3691600,3.1286
100047,3691800,2.06
100053,3692000,-11.75
100059,3692200,-6.3667
100067,3692400,3.3375
100075,3692600,3.7625
100083,3692800,3.7625
100088,3693000,-11.28
100097,3693200,4.7444
100104,3693400,0.7143
100108,3693600,-17.2
100113,3693800,-10.12
100121,3694000,2.9375
100127,3694200,1.5
100132,3694400,-8.76
100135,3694600,-42.4333
100141,3694800,2.6
100148,3695000,-6.6429
100155,3695200,1.9286
100161,3695400,-4.45
100170,3695600,2.9889
100178,3695800,4.6125
100186,3696000,2.7875
100190,3696200,-17.625
100198,3696400,3.625
100203,3696600,3.24
100212,3696800,-2.7444
100219,3697000,0.1
100227,3697200,4.025
100233,3697400,-6.2833
100241,3697600,3.025
100248,3697800,0.7143
100256,3698000,1.475
100264,3698200,3.675
100273,3698400,3.0889
100279,3698600,1.4833
100287,3698800,-0.3625
100291,3699000,-1.35
100295,3699200,-18.725
100300,3699400,-10.96
100307,3699600,1.7429
100314,3699800,-2.0714
100322,3700000,1.1625
100331,3700200,2.6667
100340,3700400,4.9778
100343,3700600,-20.3
100350,3700800,2.5286
100356,3701000,-7.6167
100364,3701200,3.1
100372,3701400,3.425
100375,3701600,-16.4667
100383,3701800,-0.0625
100390,3702000,1.1429
100396,3702200,-2.9167
100405,3702400,3.0222
100414,3702600,3.4889
100421,3702800,-0.6714
100425,3703000,-8.55
100431,3703200,-1.6
100436,3703400,-1.6
100443,3703600,-4.7714
100450,3703800,1.2143
100456,3704000,-7.1333
100465,3704200,3.1556
100474,3704400,4.4333
100480,3704600,4.2667
100486,3704800,-9.7
100491,3705000,-6.96
100497,3705200,2.0333
100501,3705400,-21.125
100507,3705600,-1.1
100514,3705800,-0.8429
100521,3706000,0.3857
100528,3706200,2.4
100537,3706400,3.9111
100544,3706600,0.6
100550,3706800,0.5833
100559,3707000,2.1222
100566,3707200,1.9714
100575,3707400,2.4333
100582,3707600,0.6
100590,3707800,1.625
100598,3708000,0.5625
100605,3708200,2.6
100612,3708400,2.9429
100620,3708600,-0.3
100628,3708800,3.375
100637,3709000,3.9444
100642,3709200,-2.46
100647,3709400,-4.12
100655,3709600,-0.225
100664,3709800,3.1333
100672,3710000,2.7
100679,3710200,1.3429
100684,3710400,-10.06
100689,3710600,-8.84
100694,3710800,-7.84
100703,3711000,2.5667
100711,3711200,3.6625
100713,3711400,-12.05
100717,3711600,-29.7
100726,3711800,3.4111
100733,3712000,1.0
100740,3712200,1.3286
100746,3712400,-1.8833
100750,3712600,-17.825
100757,3712800,0.1857
100765,3713000,2.85
100772,3713200,-0.2286
100776,3713400,-17.25
100784,3713600,2.9375
100791,3713800,1.3
100799,3714000,1.125
100805,3714200,1.95
100812,3714400,-4.5286
100819,3714600,-0.9714
100825,3714800,-3.6833
100831,3715000,-4.35
100838,3715200,0.0429
100844,3715400,-4.9333
100850,3715600,-0.7
100854,3715800,-23.35
100859,3716000,-3.48
100866,3716200,-0.0857
100874,3716400,1.1875
100880,3716600,1.9333
100886,3716800,-7.9333
100891,3717000,-1.26
100897,3717200,-8.9333
100904,3717400,0.3429
100909,3717600,2.34
100917,3717800,-4.575
100924,3718000,-0.9286
100929,3718200,-3.24
100935,3718400,2.7
100941,3718600,-10.05
100950,3718800,1.1889
100958,3719000,4.3125
100964,3719200,-5.7
100968,3719400,-22.175
100974,3719600,-1.9
100978,3719800,-10.45
100983,3720000,-8.14
100988,3720200,-7.62
100994,3720400,-0.0167
101002,3720600,0.9375
101009,3720800,-0.4429
101015,3721000,-2.9167
101023,3721200,2.0625
101031,3721400,3.825
101041,3721600,5.35
101047,3721800,-3.85
101054,3722000,-0.6714
101062,3722200,3.1
101069,3722400,-0.0429
101077,3722600,3.1375
101082,3722800,-0.18
101090,3723000,-5.8625
101096,3723200,0.85
101105,3723400,3.9778
101113,3723600,1.875
101120,3723800,-0.0
101128,3724000,2.4
101133,3724200,-5.64
101141,3724400,0.775
101147,3724600,-3.8333
101154,3724800,1.3143
101161,3725000,-1.0286
101168,3725200,-1.6143
101175,3725400,1.3
101184,3725600,3.3222
101189,3725800,-12.48
101197,3726000,2.8875
101201,3726200,-17.8
101210,3726400,3.5111
101218,3726600,1.05
101226,3726800,2.2875
101232,3727000,-0.0833
101235,3727200,-18.0667
101243,3727400,-4.05
101247,3727600,1.325
101255,3727800,-5.6
101259,3728000,-3.15
101266,3728200,-7.2714
101274,3728400,2.4125
101277,3728600,-24.9333
101284,3728800,-0.4429
101291,3729000,-0.4429
101298,3729200,1.3286
101303,3729400,-9.2
101311,3729600,3.0375
101316,3729800,-12.92
101324,3730000,5.225
101330,3730200,-4.5
101333,3730400,-30.9333
101338,3730600,-1.56
101344,3730800,-3.6
101352,3731000,0.2125
101361,3731200,3.3556
101368,3731400,2.5
101374,3731600,-5.6667
101380,3731800,-1.6333
101388,3732000,1.2625
101394,3732200,-2.0167
101398,3732400,-8.075
101403,3732600,-16.04
101409,3732800,-0.45
101417,3733000,1.375
101422,3733200,-2.12
101430,3733400,3.375
101437,3733600,0.8857
101443,3733800,-2.35
101451,3734000,2.8
101458,3734200,2.5571
101467,3734400,3.1111
101473,3734600,-4.4167
101481,3734800,1.725
101489,3735000,1.25
101496,3735200,-0.0571
101504,3735400,2.425
101513,3735600,4.7111
101517,3735800,-13.9
101523,3736000,-5.8167
101528,3736200,-4.16
101534,3736400,-6.5667
101541,3736600,1.6857
101549,3736800,0.2
101555,3737000,-1.0167
101564,3737200,2.8333
101573,3737400,4.4111
101580,3737600,0.0143
101587,3737800,3.6143
101591,3738000,-13.675
101600,3738200,1.7889
101604,3738400,-2.0
101610,3738600,-7.45
101618,3738800,3.4625
101626,3739000,2.85
101635,3739200,4.4333
101643,3739400,2.1
101649,3739600,0.4833
101657,3739800,1.3
101665,3740000,3.2
101672,3740200,1.0571
101678,3740400,-7.35
101684,3740600,-0.9
101693,3740800,4.3
101699,3741000,-6.1833
101708,3741200,3.6333
101716,3741400,2.9375
101724,3741600,3.6875
101731,3741800,-1.1
101737,3742000,-2.9333
101745,3742200,2.2875
101752,3742400,1.6714
101759,3742600,-0.4286
101766,3742800,0.5429
101774,3743000,1.925
101781,3743200,2.5143
101787,3743400,-5.8
101792,3743600,-9.22
101796,3743800,-10.55
101801,3744000,-9.3
101806,3744200,2.18
101812,3744400,-4.5333
101819,3744600,-3.7571
101828,3744800,3.4889
101834,3745000,2.2667
101839,3745200,-3.3
101842,3745400,-47.3
101849,3745600,2.0143
101858,3745800,4.0222
101868,3746000,4.66
101873,3746200,-8.14
101877,3746400,0.95
101884,3746600,-7.4714
101887,3746800,-1.5667
101895,3747000,-3.9125
101902,3747200,1.5143
101907,3747400,-6.84
101914,3747600,1.7
101921,3747800,1.6143
101929,3748000,2.1875
101938,3748200,2.9667
101946,3748400,2.3625
101954,3748600,3.4375
101962,3748800,2.25
101969,3749000,1.6571
101977,3749200,4.175
101985,3749400,1.8625
101991,3749600,-4.6667
101998,3749800,0.7857
102003,3750000,-9.78
102008,3750200,-0.44
102014,3750400,-0.9167
102021,3750600,-1.0714
102029,3750800,1.7375
102038,3751000,2.9
102044,3751200,0.15
102053,3751400,3.2889
102060,3751600,0.9143
102069,3751800,3.1444
102075,3752000,2.9667
102079,3752200,-27.975
102085,3752400,-2.1833
102092,3752600,1.8571
102100,3752800,2.0625
102104,3753000,-0.8
102112,3753200,-4.8625
102120,3753400,3.7875
102126,3753600,-2.7333
102133,3753800,-1.0571
102139,3754000,0.7167
102147,3754200,1.375
102155,3754400,3.875
102163,3754600,1.7
102171,3754800,4.0875
102177,3755000,-6.25
102184,3755200,0.6
102192,3755400,2.3375
102200,3755600,2.85
102207,3755800,1.9571
102215,3756000,1.7
102222,3756200,-0.3286
102230,3756400,1.7375
102237,3756600,1.4857
102241,3756800,-9.5
102249,3757000,1.2875
102256,3757200,0.2571
102264,3757400,3.3625
102273,3757600,2.7
102281,3757800,2.8625
102286,3758000,3.38
102293,3758200,-5.9143
102299,3758400,-5.8667
102302,3758600,-5.5667
102309,3758800,-7.0714
102318,3759000,4.6444
102326,3759200,0.5875
102334,3759400,2.5125
102339,3759600,-8.02
102344,3759800,-6.98
102349,3760000,-8.06
102355,3760200,-2.5167
102363,3760400,2.7625
102369,3760600,-2.7667
102377,3760800,1.9625
102385,3761000,1.7875
102394,3761200,3.5
102401,3761400,2.3714
102408,3761600,0.7714
102415,3761800,-0.0714
102422,3762000,1.6429
102429,3762200,-0.4143
102437,3762400,2.2625
102441,3762600,-10.95
102450,3762800,3.4889
102456,3763000,-3.9333
102465,3763200,4.8
102471,3763400,3.4833
102479,3763600,-2.7125
102486,3763800,-0.1714
102497,3764000,5.3273
102504,3764200,2.0143
102512,3764400,1.625
102518,3764600,-5.8
102525,3764800,-0.2714
102533,3765000,2.4875
102539,3765200,-0.2
102544,3765400,-8.28
102552,3765600,2.125
102560,3765800,2.1125
102565,3766000,-4.6
102570,3766200,-12.02
102577,3766400,-0.3571
102585,3766600,3.2375
102592,3766800,1.2429
102599,3767000,1.9571
102603,3767200,-25.55
102610,3767400,-2.1571
102617,3767600,1.2429
102621,3767800,-11.075
102626,3768000,-9.28
102635,3768200,3.6778
102646,3768400,4.0909
102650,3768600,-8.225
102655,3768800,-9.68
102662,3769000,1.7286
102667,3769200,-3.28
102676,3769400,1.0111
102683,3769600,0.3571
102691,3769800,1.475
102700,3770000,3.7889
102706,3770200,-5.6167
102714,3770400,3.8375
102722,3770600,2.75
102727,3770800,-10.8
102735,3771000,2.8875
102742,3771200,1.7429
102749,3771400,0.0571
102756,3771600,1.9857
102762,3771800,0.4333
102768,3772000,-8.55
102776,3772200,1.4875
102783,3772400,3.6
102789,3772600,-4.8167
102797,3772800,4.2375
102802,3773000,-10.56
102808,3773200,-1.5833
102816,3773400,1.7625
102822,3773600,-1.6833
102830,3773800,0.8875
102837,3774000,2.3
102848,3774200,5.5091
102856,3774400,3.025
102862,3774600,1.5333
102870,3774800,-1.375
102877,3775000,1.2
102882,3775200,-10.44
102890,3775400,2.125
102897,3775600,0.2714
102904,3775800,1.0
102912,3776000,4.225
102921,3776200,1.9111
102930,3776400,4.6333
102932,3776600,-25.75
102940,3776800,-5.85
102947,3777000,2.0429
102954,3777200,-0.7286
102961,3777400,1.6571
102967,3777600,-4.1833
102973,3777800,-5.7833
102980,3778000,1.8286
102984,3778200,-14.25
102989,3778400,-8.82
102995,3778600,-4.6667
103001,3778800,-2.6167
103009,3779000,2.9375
103017,3779200,-0.575
103023,3779400,-0.2
103030,3779600,3.3286
103037,3779800,-4.2714
103041,3780000,-12.85
103048,3780200,-1.0714
103055,3780400,2.4
103062,3780600,-2.7286
103067,3780800,0.6
103072,3781000,-10.14
103079,3781200,-1.8286
103087,3781400,0.35
103096,3781600,3.5444
103102,3781800,3.3167
103108,3782000,-10.45
103116,3782200,2.85
103122,3782400,0.4833
103129,3782600,-1.3
103135,3782800,0.8667
103143,3783000,-1.9625
103147,3783200,-14.5
103154,3783400,-5.3714
103159,3783600,-1.34
103166,3783800,-5.1143
103169,3784000,-15.0667
103177,3784200,-5.15
103185,3784400,2.6125
103194,3784600,3.8
103202,3784800,2.1375
103206,3785000,-7.8
103211,3785200,-4.24
103220,3785400,-1.5222
103228,3785600,1.65
103235,3785800,1.1
103240,3786000,-7.9
103246,3786200,-6.0167
103254,3786400,0.7625
103256,3786600,-22.7
103262,3786800,-4.6667
103270,3787000,-2.675
103278,3787200,3.15
103284,3787400,-2.55
103291,3787600,0.6
103299,3787800,3.6125
103306,3788000,2.1857
103315,3788200,1.0222
103324,3788400,3.5778
103331,3788600,0.4429
103337,3788800,-3.7667
103344,3789000,2.9429
103352,3789200,2.85
103362,3789400,4.91
103369,3789600,0.1857
103379,3789800,4.26
103389,3790000,4.79
103397,3790200,3.375
103403,3790400,-6.9333
103408,3790600,3.02
103415,3790800,-3.5714
103419,3791000,-15.425
103428,3791200,4.2778
103434,3791400,-1.4667
103438,3791600,-10.025
103446,3791800,0.55
103455,3792000,3.3778
103460,3792200,1.6
103468,3792400,-2.4625
103474,3792600,0.1833
103480,3792800,-6.2
103487,3793000,-0.8143
103495,3793200,3.4625
103503,3793400,1.4
103512,3793600,3.1889
103520,3793800,3.3375
103525,3794000,-9.76
103532,3794200,2.3714
103541,3794400,2.3667
103549,3794600,3.725
103555,3794800,-6.15
103565,3795000,4.67
103573,3795200,3.8
103580,3795400,2.5714
103586,3795600,-5.5333
103592,3795800,-4.8
103597,3796000,-8.72
103604,3796200,1.0286
103611,3796400,3.0857
103621,3796600,2.14
103628,3796800,1.7143
103635,3797000,-1.6286
103641,3797200,-0.9833
103649,3797400,-0.4375
103654,3797600,-12.84
103662,3797800,2.4375
103671,3798000,2.2444
103678,3798200,1.3429
103687,3798400,3.0889
103696,3798600,2.9889
103704,3798800,2.5375
103715,3799000,4.8818
103721,3799200,-0.0
103724,3799400,-18.6667
103729,3799600,-7.4
103738,3799800,-2.1556
103744,3800000,4.1667
103750,3800200,-6.7
103758,3800400,1.4875
103764,3800600,-5.75
103770,3800800,2.6333
103777,3801000,-7.0286
103784,3801200,1.1857
103793,3801400,4.0222
103797,3801600,-13.775
103801,3801800,-15.5
103806,3802000,-8.26
103816,3802200,4.23
103826,3802400,4.5
103832,3802600,-2.85
103841,3802800,2.9889
103848,3803000,0.6143
103855,3803200,-2.1143
103863,3803400,3.8875
103871,3803600,1.275
103879,3803800,1.6375
103888,3804000,3.5778
103893,3804200,-4.04
103899,3804400,-0.8833
103906,3804600,-6.3143
103911,3804800,-5.7
103914,3805000,-26.9667
103920,3805200,-4.2667
103926,3805400,-5.1833
103935,3805600,3.3889
103939,3805800,-8.3
103946,3806000,0.9429
103951,3806200,-8.44
103958,3806400,-0.4286
103965,3806600,3.0429
103970,3806800,-9.26
103979,3807000,4.1889
103984,3807200,-12.84
103991,3807400,0.3857
103998,3807600,1.1143
104003,3807800,-4.84
104012,3808000,4.3667
104020,3808200,3.3875
104024,3808400,-18.425
104034,3808600,4.9
104038,3808800,0.525
104047,3809000,-1.4667
104054,3809200,-0.8571
104059,3809400,-8.8
104069,3809600,4.07
104077,3809800,3.8
104081,3810000,-16.375
104088,3810200,1.6
104097,3810400,3.5778
104103,3810600,0.2
104108,3810800,-10.28
104113,3811000,-9.0
104119,3811200,-7.4
104124,3811400,-0.2
104131,3811600,-4.0143
104139,3811800,-0.725
104145,3812000,3.5
104150,3812200,-18.6
104157,3812400,-0.5286
104160,3812600,-26.2
104166,3812800,-1.2667
104175,3813000,2.9444
104182,3813200,0.0714
104187,3813400,4.34
104195,3813600,-5.425
104205,3813800,3.91
104212,3814000,1.2429
104221,3814200,3.3778
104226,3814400,-6.94
104229,3814600,-29.0667
104236,3814800,-1.1429
104244,3815000,2.25
104250,3815200,0.45
104255,3815400,-9.8
104264,3815600,3.6222
104269,3815800,-6.9
104277,3816000,2.65
104286,3816200,3.6444
104293,3816400,2.3714
104301,3816600,1.2625
104309,3816800,1.575
104318,3817000,3.6444
104327,3817200,3.3556
104330,3817400,-16.5667
104338,3817600,0.825
104346,3817800,1.525
104349,3818000,-6.4333
104358,3818200,-3.0556
104365,3818400,0.1143
104374,3818600,4.1222
104380,3818800,-1.8
104387,3819000,-0.2286
104393,3819200,1.4833
104399,3819400,-4.5167
104404,3819600,-10.24
104412,3819800,2.55
104418,3820000,-4.5333
104425,3820200,1.5143
104430,3820400,-10.86
104436,3820600,-0.1333
104443,3820800,4.7714
104448,3821000,-12.84
104452,3821200,-27.0
104459,3821400,3.0143
104465,3821600,-7.3333
104470,3821800,-2.96
104479,3822000,2.7111
104485,3822200,-3.0333
104493,3822400,3.525
104497,3822600,-15.125
104503,3822800,-2.3667
104509,3823000,-6.3333
104513,3823200,-12.1
104521,3823400,0.6125
104529,3823600,2.9
104534,3823800,-5.0
104538,3824000,-12.2
104546,3824200,2.5375
104551,3824400,-1.72
104557,3824600,-6.0833
104564,3824800,-1.1714
104571,3825000,0.9
104576,3825200,-5.88
104584,3825400,3.4875
104589,3825600,-2.1
104596,3825800,-4.6429
104602,3826000,3.9167
104607,3826200,-14.42
104614,3826400,2.4286
104622,3826600,1.5625
104628,3826800,-4.9333
104634,3827000,-0.35
104641,3827200,1.2286
104650,3827400,3.6333
104655,3827600,-1.72
104664,3827800,0.7889
104673,3828000,2.4778
104682,3828200,4.3889
104691,3828400,3.7111
104700,3828600,3.5444
104707,3828800,2.8
104714,3829000,-6.0
104722,3829200,2.125
104731,3829400,4.0444
104736,3829600,1.5
104744,3829800,-4.15
104748,3830000,-12.15
104758,3830200,4.49
104762,3830400,-10.1
104768,3830600,-0.7
104775,3830800,-0.3286
104783,3831000,-3.0
104790,3831200,0.7571
104795,3831400,2.0
104803,3831600,-5.3375
104810,3831800,0.1571
104815,3832000,-8.16
104823,3832200,0.9625
104831,3832400,3.5625
104841,3832600,3.39
104849,3832800,2.775
104856,3833000,0.1571
104862,3833200,-1.25
104869,3833400,0.1429
104872,3833600,-22.5667
104879,3833800,0.2571
104886,3834000,-2.1286
104895,3834200,2.1111
104901,3834400,-1.9
104909,3834600,2.35
104915,3834800,-1.8167
104919,3835000,-5.9
104923,3835200,-23.025
104929,3835400,1.0333
104934,3835600,-0.5
104943,3835800,-3.4667
104952,3836000,4.2111
104961,3836200,3.7333
104968,3836400,0.4143
104974,3836600,-1.6333
104983,3836800,2.5222
104992,3837000,3.9667
104999,3837200,0.9857
105008,3837400,2.1111
105014,3837600,-2.15
105023,3837800,4.0222
105030,3838000,0.5857
105037,3838200,1.5714
105045,3838400,3.6
105054,3838600,4.6889
105058,3838800,-19.4
105065,3839000,1.7857
105069,3839200,-8.825
105077,3839400,-4.8375
105083,3839600,2.9667
105088,3839800,-11.14
105094,3840000,-3.2167
105101,3840200,-4.1714
105109,3840400,2.625
105114,3840600,-3.62
105122,3840800,2.425
105130,3841000,2.0
105137,3841200,-1.5429
105144,3841400,0.4143
105153,3841600,3.7222
105159,3841800,-2.8
105167,3842000,1.2
105174,3842200,2.3714
105180,3842400,-6.6333
105188,3842600,1.275
105195,3842800,-0.4857
105201,3843000,1.7667
105208,3843200,-3.9
105216,3843400,1.8
105221,3843600,-13.96
105228,3843800,1.7857
105235,3844000,-0.4286
105243,3844200,2.5125
105247,3844400,-14.35
105253,3844600,-3.8833
105262,3844800,4.1
105268,3845000,4.4333
105276,3845200,-3.6875
105286,3845400,3.1
105294,3845600,1.3875
105301,3845800,-0.2143
105308,3846000,0.1714
105314,3846200,-1.3667
105323,3846400,3.8667
105331,3846600,1.3625
105340,3846800,3.7444
105349,3847000,5.1333
105355,3847200,-0.4833
105364,3847400,0.8333
105372,3847600,3.7625
105378,3847800,-3.15
105387,3848000,4.1333
105393,3848200,-0.3667
105400,3848400,-0.5
105403,3848600,-12.7
105411,3848800,-4.3
105417,3849000,-2.8167
105423,3849200,-0.9833
105428,3849400,-8.42
105436,3849600,3.05
105443,3849800,0.8143
105450,3850000,2.0714
105458,3850200,2.1375
105468,3850400,4.49
105476,3850600,1.825
105483,3850800,-2.2143
105491,3851000,1.875
105500,3851200,4.4444
105507,3851400,0.2429
105515,3851600,2.45
105523,3851800,2.9125
105531,3852000,2.7
105540,3852200,3.7556
105546,3852400,-0.95
105552,3852600,-3.0
105560,3852800,4.1125
105565,3853000,2.28
105574,3853200,-3.3889
105581,3853400,-1.0714
105588,3853600,0.0286
105592,3853800,-18.0
105599,3854000,1.1571
105605,3854200,-0.4667
105611,3854400,-4.8333
105617,3854600,-6.6333
105624,3854800,-0.0143
105629,3855000,-10.08
105633,3855200,-13.175
105641,3855400,-1.0625
105649,3855600,1.6875
105657,3855800,1.5125
105665,3856000,1.85
105672,3856200,1.4429
105680,3856400,2.3125
105685,3856600,-6.6
105693,3856800,1.6875
105700,3857000,1.4286
105703,3857200,-37.7
105710,3857400,-0.4
105715,3857600,1.0
105722,3857800,-0.4714
105729,3858000,-5.3857
105736,3858200,0.8571
105741,3858400,3.12
105747,3858600,-13.2333
105752,3858800,-11.9
105756,3859000,-8.275
