episode,timestep,reward
5288,515400,-22.15
5290,515600,-16.95
5292,515800,-26.05
5294,516000,-22.8
5296,516200,-35.15
5298,516400,-25.4
5300,516600,-31.9
5302,516800,-33.2
5304,517000,-19.55
5306,517200,-29.95
5308,517400,-28.65
5310,517600,-28.65
5312,517800,-24.1
5314,518000,-30.8
5316,518200,-28.0
5318,518400,-17.55
5320,518600,-26.05
5322,518800,-34.5
5324,519000,-26.7
5326,519200,-19.55
5328,519400,-24.75
5330,519600,-28.0
5332,519800,-27.35
5334,520000,-28.65
5336,520200,-21.5
5338,520400,-38.4
5340,520600,-20.85
5343,520800,-16.0667
5345,521000,-26.7
5347,521200,-22.15
5349,521400,-21.5
5352,521600,-18.6667
5354,521800,-33.85
5356,522000,-24.75
5358,522200,-29.95
5360,522400,-24.75
5362,522600,-25.4
5364,522800,-20.2
5366,523000,-26.7
5368,523200,-32.55
5370,523400,-23.45
5372,523600,-30.6
5374,523800,-16.05
5376,524000,-22.15
5378,524200,-29.95
5380,524400,-28.65
5382,524600,-26.7
5384,524800,-27.35
5386,525000,-31.25
5388,525200,-30.6
5390,525400,-27.35
5392,525600,-35.15
5394,525800,-23.45
5396,526000,-28.65
5398,526200,-24.75
5400,526400,-28.0
5402,526600,-26.05
5404,526800,-32.55
5406,527000,-22.4
5408,527200,-28.65
5410,527400,-13.65
5412,527600,-27.35
5414,527800,-35.15
5416,528000,-18.9
5418,528200,-23.45
5420,528400,-30.6
5422,528600,-28.65
5424,528800,-24.75
5426,529000,-24.1
5428,529200,-22.15
5431,529400,-16.9
5433,529600,-25.4
5435,529800,-18.1
5437,530000,-24.1
5439,530200,-22.15
5441,530400,-26.05
5443,530600,-19.1
5445,530800,-31.25
5447,531000,-20.2
5449,531200,-20.2
5451,531400,-32.55
5453,531600,-25.4
5455,531800,-33.2
5457,532000,-22.8
5459,532200,-39.05
5461,532400,-29.3
5463,532600,-26.05
5465,532800,-29.3
5467,533000,-30.6
5469,533200,-28.0
5472,533400,-22.6667
5474,533600,-24.75
5476,533800,-24.1
5478,534000,-26.05
5480,534200,-30.6
5482,534400,-25.4
5484,534600,-22.8
5486,534800,-26.05
5488,535000,-24.75
5490,535200,-25.4
5492,535400,-24.75
5494,535600,-29.95
5496,535800,-27.35
5498,536000,-26.05
5500,536200,-35.15
5502,536400,-29.3
5504,536600,-19.1
5506,536800,-23.45
5508,537000,-21.0
5510,537200,-24.1
5513,537400,-23.4
5515,537600,-31.9
5517,537800,-17.6
5519,538000,-31.9
5521,538200,-23.1
5523,538400,-26.05
5525,538600,-27.35
5527,538800,-29.95
5529,539000,-26.05
5531,539200,-26.05
5533,539400,-31.9
5535,539600,-24.75
5537,539800,-19.55
5539,540000,-16.05
5542,540200,-18.3
5544,540400,-26.7
5546,540600,-40.35
5548,540800,-28.65
5550,541000,-33.85
5552,541200,-27.35
5554,541400,-24.75
5556,541600,-25.4
5558,541800,-33.85
5560,542000,-26.7
5562,542200,-33.2
5564,542400,-21.35
5566,542600,-28.65
5568,542800,-31.9
5570,543000,-26.7
5572,543200,-21.5
5574,543400,-21.5
5576,543600,-28.65
5578,543800,-26.7
5580,544000,-32.55
5582,544200,-35.8
5584,544400,-23.45
5586,544600,-23.45
5588,544800,-27.35
5590,545000,-28.0
5592,545200,-25.4
5594,545400,-24.6
5596,545600,-22.8
5598,545800,-30.3
5600,546000,-31.25
5602,546200,-27.35
5604,546400,-26.15
5606,546600,-29.95
5608,546800,-20.8
5610,547000,-28.65
5612,547200,-24.1
5614,547400,-30.6
5616,547600,-20.2
5618,547800,-24.1
5620,548000,-27.35
5622,548200,-33.85
5624,548400,-33.85
5626,548600,-36.45
5628,548800,-30.6
5630,549000,-20.85
5632,549200,-37.1
5634,549400,-20.85
5636,549600,-27.35
5638,549800,-29.3
5640,550000,-26.7
5642,550200,-28.0
5644,550400,-26.7
5646,550600,-26.7
5648,550800,-36.45
5650,551000,-37.75
5652,551200,-40.35
5654,551400,-24.1
5656,551600,-19.55
5658,551800,-26.05
5660,552000,-22.8
5662,552200,-31.25
5664,552400,-24.75
5666,552600,-26.05
5668,552800,-22.8
5670,553000,-30.6
5672,553200,-27.35
5674,553400,-34.5
5676,553600,-26.7
5678,553800,-27.35
5680,554000,-27.35
5682,554200,-28.65
5684,554400,-26.05
5686,554600,-28.65
5689,554800,-13.7333
5691,555000,-37.75
5693,555200,-24.75
5695,555400,-25.4
5697,555600,-36.45
5699,555800,-26.7
5701,556000,-21.5
5703,556200,-24.1
5706,556400,-22.9667
5708,556600,-28.65
5710,556800,-24.1
5712,557000,-24.1
5714,557200,-24.1
5716,557400,-40.35
5718,557600,-28.95
5720,557800,-28.65
5722,558000,-24.1
5724,558200,-27.35
5726,558400,-27.35
5728,558600,-25.4
5730,558800,-29.3
5732,559000,-29.95
5734,559200,-30.6
5736,559400,-16.1
5738,559600,-21.35
5740,559800,-27.35
5742,560000,-24.1
5744,560200,-24.75
5746,560400,-32.55
5748,560600,-33.85
5751,560800,-24.2
5753,561000,-17.0
5755,561200,-26.7
5757,561400,-29.3
5759,561600,-32.55
5761,561800,-38.4
5763,562000,-25.4
5765,562200,-22.8
5767,562400,-20.85
5769,562600,-22.8
5771,562800,-24.1
5773,563000,-29.3
5775,563200,-26.7
5777,563400,-23.45
5779,563600,-17.35
5781,563800,-33.2
5783,564000,-29.2
5785,564200,-26.7
5787,564400,-26.7
5790,564600,-27.8
5792,564800,-16.1
5794,565000,-28.0
5796,565200,-39.7
5798,565400,-26.7
5800,565600,-25.4
5802,565800,-15.8
5804,566000,-28.65
5806,566200,-22.8
5808,566400,-33.2
5810,566600,-26.05
5812,566800,-22.15
5814,567000,-28.65
5816,567200,-32.55
5818,567400,-24.75
5820,567600,-28.65
5822,567800,-28.0
5825,568000,-24.4333
5827,568200,-20.0
5829,568400,-26.05
5831,568600,-20.85
5833,568800,-22.8
5835,569000,-29.3
5837,569200,-26.7
5839,569400,-39.05
5841,569600,-26.7
5843,569800,-31.9
5845,570000,-29.95
5847,570200,-27.35
5850,570400,-17.4333
5852,570600,-25.4
5854,570800,-29.3
5856,571000,-29.3
5858,571200,-14.0
5860,571400,-22.8
5862,571600,-21.5
5864,571800,-27.35
5866,572000,-22.8
5868,572200,-28.65
5870,572400,-27.35
5872,572600,-24.1
5874,572800,-26.05
5876,573000,-32.55
5878,573200,-29.3
5881,573400,-23.6667
5883,573600,-32.55
5885,573800,-27.35
5887,574000,-26.7
5889,574200,-22.8
5891,574400,-24.75
5893,574600,-33.85
5895,574800,-26.7
5897,575000,-12.65
5899,575200,-29.95
5901,575400,-24.75
5903,575600,-27.75
5905,575800,-30.6
5907,576000,-24.75
5909,576200,-22.8
5912,576400,-18.4333
5914,576600,-24.1
5916,576800,-28.0
5918,577000,-31.25
5920,577200,-22.15
5922,577400,-32.55
5924,577600,-24.75
5926,577800,-33.2
5928,578000,-27.35
5930,578200,-28.0
5932,578400,-25.4
5934,578600,-28.65
5936,578800,-12.4
5939,579000,-20.1
5941,579200,-20.95
5943,579400,-29.3
5945,579600,-29.3
5947,579800,-32.55
5949,580000,-31.25
5951,580200,-22.8
5953,580400,-24.1
5955,580600,-34.3
5957,580800,-29.3
5959,581000,-17.55
5961,581200,-26.7
5963,581400,-26.7
5965,581600,-28.0
5967,581800,-25.4
5969,582000,-23.45
5971,582200,-26.7
5973,582400,-31.9
5975,582600,-25.4
5977,582800,-31.9
5979,583000,-22.8
5981,583200,-23.75
5983,583400,-28.0
5985,583600,-33.2
5987,583800,-28.65
5989,584000,-25.4
5991,584200,-23.45
5993,584400,-20.85
5995,584600,-19.0
5997,584800,-24.75
5999,585000,-26.7
6001,585200,-32.55
6003,585400,-26.7
6005,585600,-29.3
6007,585800,-18.9
6009,586000,-26.7
6011,586200,-32.55
6013,586400,-23.45
6015,586600,-28.0
6017,586800,-34.5
6019,587000,-20.85
6021,587200,-31.9
6023,587400,-20.85
6025,587600,-26.05
6027,587800,-25.9
6029,588000,-25.4
6031,588200,-26.05
6034,588400,-21.1667
6036,588600,-24.1
6038,588800,-29.95
6040,589000,-18.25
6042,589200,-21.7
6044,589400,-28.65
6046,589600,-29.3
6048,589800,-32.55
6050,590000,-29.95
6052,590200,-22.15
6054,590400,-26.05
6056,590600,-20.45
6058,590800,-27.35
6060,591000,-28.65
6062,591200,-24.1
6064,591400,-25.4
6066,591600,-24.75
6068,591800,-26.7
6071,592000,-18.7333
6073,592200,-26.05
6075,592400,-26.05
6077,592600,-32.55
6079,592800,-24.75
6081,593000,-22.15
6083,593200,-36.7
6085,593400,-30.6
6088,593600,-15.0667
6090,593800,-27.35
6092,594000,-27.35
6094,594200,-38.4
6096,594400,-22.8
6098,594600,-23.4
6100,594800,-28.65
6102,595000,-15.75
6104,595200,-31.25
6106,595400,-28.0
6108,595600,-29.3
6110,595800,-31.25
6112,596000,-35.8
6114,596200,-19.85
6117,596400,-23.4667
6119,596600,-20.85
6121,596800,-26.05
6123,597000,-21.3
6125,597200,-33.2
6127,597400,-31.9
6129,597600,-28.65
6131,597800,-24.1
6133,598000,-20.85
6135,598200,-14.4
6137,598400,-25.4
6139,598600,-26.7
6141,598800,-34.5
6143,599000,-37.1
6145,599200,-26.7
6147,599400,-26.7
6149,599600,-29.3
6151,599800,-30.6
6153,600000,-26.7
6155,600200,-33.2
6157,600400,-26.7
6160,600600,-14.5333
6162,600800,-39.05
6164,601000,-24.75
6166,601200,-26.05
6168,601400,-28.0
6170,601600,-27.35
6172,601800,-23.45
6174,602000,-31.9
6176,602200,-27.35
6178,602400,-24.1
6180,602600,-34.5
6182,602800,-26.7
6184,603000,-28.0
6186,603200,-24.75
6188,603400,-18.9
6190,603600,-24.1
6192,603800,-32.55
6194,604000,-26.05
6196,604200,-27.35
6198,604400,-30.6
6200,604600,-14.0
6202,604800,-26.05
6204,605000,-24.1
6206,605200,-22.15
6208,605400,-34.5
6211,605600,-23.0
6213,605800,-19.55
6215,606000,-26.05
6217,606200,-41.65
6219,606400,-28.65
6221,606600,-26.05
6223,606800,-25.1
6225,607000,-22.8
6227,607200,-22.8
6229,607400,-30.6
6231,607600,-27.35
6233,607800,-30.6
6235,608000,-39.05
6237,608200,-23.45
6239,608400,-20.3
6241,608600,-16.9
6243,608800,-28.65
6246,609000,-20.3
6248,609200,-29.3
6250,609400,-18.85
6252,609600,-28.0
6254,609800,-28.65
6256,610000,-26.7
6258,610200,-33.85
6260,610400,-22.4
6262,610600,-24.75
6264,610800,-22.15
6266,611000,-26.05
6268,611200,-24.75
6270,611400,-33.2
6272,611600,-36.45
6274,611800,-26.05
6277,612000,-15.4333
6279,612200,-23.45
6281,612400,-22.8
6283,612600,-28.0
6285,612800,-41.0
6287,613000,-18.8
6289,613200,-20.2
6291,613400,-26.05
6293,613600,-24.75
6295,613800,-33.85
6297,614000,-26.05
6299,614200,-29.3
6301,614400,-25.4
6303,614600,-22.8
6305,614800,-33.2
6308,615000,-20.6667
6310,615200,-22.8
6312,615400,-26.7
6314,615600,-19.6
6316,615800,-37.1
6318,616000,-29.95
6320,616200,-28.65
6322,616400,-27.35
6324,616600,-26.05
6326,616800,-22.15
6328,617000,-26.7
6330,617200,-29.3
6333,617400,-17.4333
6335,617600,-28.65
6337,617800,-22.8
6339,618000,-32.55
6341,618200,-29.95
6343,618400,-30.6
6345,618600,-12.4
6347,618800,-27.35
6349,619000,-26.05
6351,619200,-28.0
6353,619400,-17.55
6356,619600,-20.0667
6358,619800,-34.5
6360,620000,-26.7
6362,620200,-41.0
6364,620400,-26.7
6366,620600,-28.4
6368,620800,-35.15
6370,621000,-25.4
6372,621200,-28.0
6374,621400,-34.5
6376,621600,-21.5
6378,621800,-31.9
6380,622000,-20.6
6382,622200,-28.0
6384,622400,-27.35
6387,622600,-18.2
6389,622800,-24.6
6391,623000,-32.55
6393,623200,-23.45
6395,623400,-26.7
6397,623600,-24.75
6399,623800,-28.0
6401,624000,-12.6
6403,624200,-45.55
6405,624400,-33.2
6408,624600,-15.3333
6410,624800,-21.5
6412,625000,-11.9
6414,625200,-27.35
6416,625400,-20.2
6418,625600,-29.3
6420,625800,-22.95
6422,626000,-25.4
6424,626200,-25.4
6426,626400,-26.7
6428,626600,-19.55
6430,626800,-30.6
6432,627000,-19.3
6434,627200,-28.0
6436,627400,-21.75
6439,627600,-27.8667
6441,627800,-39.7
6443,628000,-20.85
6445,628200,-23.05
6447,628400,-24.1
6449,628600,-27.35
6451,628800,-27.35
6453,629000,-24.1
6455,629200,-31.9
6457,629400,-25.4
6460,629600,-14.9333
6462,629800,-28.0
6464,630000,-36.45
6466,630200,-15.35
6468,630400,-19.65
6470,630600,-29.95
6472,630800,-23.45
6474,631000,-26.55
6476,631200,-25.4
6478,631400,-29.95
6480,631600,-26.7
6483,631800,-25.5333
6485,632000,-24.1
6487,632200,-27.35
6489,632400,-15.2
6491,632600,-26.7
6493,632800,-30.6
6495,633000,-25.4
6498,633200,-19.7667
6500,633400,-27.35
6502,633600,-33.85
6504,633800,-16.35
6506,634000,-23.45
6508,634200,-25.4
6511,634400,-15.1667
6513,634600,-12.35
6515,634800,-30.6
6517,635000,-34.5
6519,635200,-44.9
6521,635400,-29.3
6524,635600,-17.0
6526,635800,-21.65
6528,636000,-29.3
6530,636200,-26.7
6532,636400,-13.45
6535,636600,-17.4
6537,636800,-18.9
6539,637000,-31.25
6541,637200,-28.0
6543,637400,-29.3
6545,637600,-33.85
6548,637800,-5.7667
6550,638000,-24.1
6552,638200,-29.95
6554,638400,-31.25
6556,638600,-31.25
6558,638800,-28.65
6560,639000,-20.85
6562,639200,-20.25
6564,639400,-31.25
6566,639600,-31.9
6568,639800,-25.4
6570,640000,-22.8
6573,640200,-19.5667
6575,640400,-27.35
6577,640600,-23.5
6579,640800,-21.5
6581,641000,-25.4
6583,641200,-34.5
6585,641400,-26.05
6587,641600,-26.7
6589,641800,-25.4
6591,642000,-28.65
6593,642200,-22.8
6595,642400,-23.45
6597,642600,-28.0
6599,642800,-24.1
6601,643000,-33.2
6603,643200,-22.8
6605,643400,-25.4
6607,643600,-27.35
6609,643800,-28.65
6611,644000,-27.35
6613,644200,-27.35
6615,644400,-25.4
6617,644600,-32.55
6619,644800,-29.95
6621,645000,-35.8
6623,645200,-32.55
6625,645400,-26.05
6627,645600,-33.2
6629,645800,-22.15
6631,646000,-29.3
6633,646200,-44.9
6635,646400,-21.5
6637,646600,-34.5
6639,646800,-23.45
6641,647000,-35.8
6643,647200,-25.4
6645,647400,-29.3
6647,647600,-16.6
6649,647800,-27.35
6651,648000,-30.6
6653,648200,-37.1
6655,648400,-19.4
6657,648600,-22.15
6659,648800,-35.8
6661,649000,-22.8
6663,649200,-28.65
6665,649400,-24.1
6667,649600,-22.8
6669,649800,-27.35
6671,650000,-23.45
6673,650200,-21.05
6675,650400,-24.75
6677,650600,-26.7
6679,650800,-28.0
6681,651000,-25.4
6683,651200,-29.3
6685,651400,-28.65
6687,651600,-28.65
6689,651800,-24.1
6691,652000,-29.3
6693,652200,-29.3
6697,652400,-21.025
6699,652600,-29.3
6701,652800,-23.0
6703,653000,-29.95
6705,653200,-23.45
6707,653400,-25.4
6709,653600,-29.3
6711,653800,-25.4
6713,654000,-29.95
6715,654200,-26.05
6717,654400,-28.0
6719,654600,-11.9
6721,654800,-26.7
6723,655000,-40.35
6725,655200,-26.05
6727,655400,-22.8
6729,655600,-26.7
6731,655800,-26.7
6733,656000,-25.4
6735,656200,-20.85
6738,656400,-20.5333
6740,656600,-20.85
6742,656800,-24.75
6744,657000,-35.15
6746,657200,-22.8
6748,657400,-26.7
6750,657600,-39.7
6752,657800,-36.45
6754,658000,-26.1
6756,658200,-28.0
6758,658400,-28.65
6760,658600,-24.75
6762,658800,-20.85
6764,659000,-26.7
6766,659200,-15.7
6768,659400,-24.1
6770,659600,-19.55
6772,659800,-31.25
6774,660000,-30.6
6776,660200,-31.9
6778,660400,-20.2
6780,660600,-26.7
6782,660800,-35.15
6784,661000,-25.4
6787,661200,-21.0667
6789,661400,-26.7
6791,661600,-29.3
6793,661800,-35.8
6795,662000,-17.4
6797,662200,-29.3
6799,662400,-25.4
6801,662600,-22.15
6803,662800,-18.9
6805,663000,-29.3
6807,663200,-26.05
6809,663400,-29.3
6811,663600,-20.2
6813,663800,-23.45
6815,664000,-25.4
6817,664200,-28.0
6819,664400,-30.6
6821,664600,-14.8
6823,664800,-20.2
6825,665000,-24.75
6827,665200,-22.8
6829,665400,-30.6
6831,665600,-29.95
6833,665800,-27.35
6835,666000,-29.95
6837,666200,-22.8
6839,666400,-19.7
6841,666600,-28.65
6843,666800,-22.8
6846,667000,-23.0667
6848,667200,-30.6
6850,667400,-22.8
6852,667600,-27.35
6854,667800,-18.9
6856,668000,-26.7
6858,668200,-15.4
6860,668400,-26.7
6862,668600,-24.1
6864,668800,-28.0
6866,669000,-15.65
6869,669200,-15.8
6871,669400,-27.35
6873,669600,-29.95
6875,669800,-25.4
6877,670000,-26.05
6879,670200,-25.4
6881,670400,-27.35
6883,670600,-23.45
6885,670800,-23.45
6887,671000,-9.2
6889,671200,-24.1
6891,671400,-27.35
6894,671600,-18.9667
6896,671800,-17.2
6898,672000,-24.55
6900,672200,-20.85
6903,672400,-22.8
6905,672600,-28.0
6907,672800,-19.55
6909,673000,-22.8
6911,673200,-26.05
6913,673400,-17.35
6915,673600,-27.35
6917,673800,-26.05
6919,674000,-32.55
6921,674200,-28.65
6923,674400,-24.1
6925,674600,-28.65
6927,674800,-29.3
6929,675000,-26.7
6931,675200,-33.2
6933,675400,-26.05
6935,675600,-22.8
6937,675800,-24.75
6939,676000,-34.5
6941,676200,-28.0
6944,676400,-21.0333
6946,676600,-31.25
6948,676800,-20.2
6950,677000,-24.1
6952,677200,-28.65
6954,677400,-29.3
6956,677600,-24.1
6958,677800,-24.1
6960,678000,-23.45
6962,678200,-22.8
6964,678400,-26.05
6966,678600,-26.7
6968,678800,-33.2
6970,679000,-35.8
6972,679200,-19.05
6974,679400,-28.25
6976,679600,-28.65
6978,679800,-24.1
6980,680000,-20.85
6982,680200,-20.2
6984,680400,-29.95
6986,680600,-26.7
6988,680800,-24.1
6990,681000,-19.85
6992,681200,-26.7
6994,681400,-26.7
6996,681600,-26.05
6998,681800,-23.45
7000,682000,-28.0
7002,682200,-29.3
7004,682400,-23.45
7006,682600,-26.7
7008,682800,-39.05
7010,683000,-33.85
7013,683200,-14.5
7015,683400,-24.75
7017,683600,-28.65
7019,683800,-24.5
7021,684000,-24.1
7023,684200,-19.25
7025,684400,-23.45
7027,684600,-20.85
7030,684800,-18.8333
7032,685000,-21.5
7034,685200,-20.85
7036,685400,-23.45
7038,685600,-14.85
7040,685800,-33.85
7042,686000,-24.75
7044,686200,-29.95
7046,686400,-28.0
7048,686600,-22.8
7050,686800,-39.05
7052,687000,-20.4
7054,687200,-26.05
7057,687400,-19.8333
7059,687600,-19.35
7061,687800,-25.4
7063,688000,-24.1
7065,688200,-22.15
7067,688400,-23.45
7069,688600,-35.8
7071,688800,-21.5
7073,689000,-31.9
7075,689200,-33.2
7077,689400,-19.75
7079,689600,-27.35
7082,689800,-20.5333
7084,690000,-29.3
7086,690200,-18.25
7088,690400,-27.35
7090,690600,-22.8
7092,690800,-31.25
7094,691000,-27.35
7096,691200,-22.15
7098,691400,-33.2
7100,691600,-22.8
7102,691800,-18.25
7104,692000,-23.45
7106,692200,-15.8
7108,692400,-26.7
7110,692600,-26.7
7112,692800,-23.45
7114,693000,-28.65
7116,693200,-29.3
7118,693400,-29.3
7120,693600,-28.0
7122,693800,-32.55
7124,694000,-26.7
7126,694200,-19.55
7128,694400,-30.6
7130,694600,-20.85
7132,694800,-28.0
7134,695000,-27.35
7136,695200,-33.85
7138,695400,-33.2
7140,695600,-29.95
7142,695800,-37.75
7144,696000,-26.7
7146,696200,-29.3
7148,696400,-26.7
7150,696600,-26.7
7152,696800,-24.35
7154,697000,-22.15
7156,697200,-35.15
7159,697400,-16.7
7161,697600,-36.45
7163,697800,-16.95
7165,698000,-26.7
7167,698200,-37.75
7169,698400,-31.25
7171,698600,-30.6
7173,698800,-39.7
7175,699000,-29.95
7177,699200,-28.0
7179,699400,-29.95
7181,699600,-29.3
7183,699800,-32.55
7185,700000,-19.45
7188,700200,-25.7
7190,700400,-29.3
7192,700600,-22.8
7194,700800,-20.2
7196,701000,-12.05
7198,701200,-22.8
7200,701400,-29.3
7202,701600,-23.8
7204,701800,-25.4
7207,702000,-18.3333
7209,702200,-22.8
7211,702400,-33.2
7213,702600,-17.6
7215,702800,-20.6
7217,703000,-14.0
7219,703200,-28.65
7221,703400,-29.3
7223,703600,-24.1
7225,703800,-29.3
7227,704000,-26.7
7229,704200,-27.35
7231,704400,-28.65
7233,704600,-33.85
7235,704800,-20.85
7237,705000,-28.0
7239,705200,-25.4
7241,705400,-26.7
7243,705600,-30.6
7245,705800,-31.25
7247,706000,-39.05
7249,706200,-22.15
7251,706400,-29.95
7253,706600,-31.25
7256,706800,-26.4333
7258,707000,-33.85
7260,707200,-27.35
7262,707400,-22.8
7264,707600,-25.4
7266,707800,-16.7
7268,708000,-21.35
7270,708200,-25.4
7273,708400,-15.1667
7275,708600,-26.05
7277,708800,-30.6
7279,709000,-28.0
7281,709200,-27.35
7283,709400,-31.9
7285,709600,-23.45
7287,709800,-27.35
7289,710000,-29.3
7291,710200,-29.95
7293,710400,-27.35
7295,710600,-26.05
7297,710800,-28.65
7299,711000,-20.85
7301,711200,-24.75
7303,711400,-24.75
7305,711600,-34.5
7307,711800,-35.8
7309,712000,-24.1
7311,712200,-22.8
7313,712400,-24.1
7315,712600,-33.2
7317,712800,-24.1
7319,713000,-33.85
7321,713200,-27.35
7323,713400,-22.8
7325,713600,-29.3
7327,713800,-37.75
7329,714000,-26.7
7331,714200,-29.3
7333,714400,-30.6
7335,714600,-17.6
7337,714800,-17.25
7339,715000,-29.3
7341,715200,-20.85
7343,715400,-25.4
7345,715600,-27.35
7347,715800,-26.05
7350,716000,-21.5667
7352,716200,-26.7
7354,716400,-13.45
7356,716600,-26.05
7358,716800,-28.65
7360,717000,-27.35
7362,717200,-18.5
7364,717400,-13.2
7366,717600,-32.55
7368,717800,-23.45
7370,718000,-28.65
7372,718200,-18.65
7374,718400,-29.95
7376,718600,-28.0
7378,718800,-24.1
7380,719000,-29.95
7382,719200,-35.15
7384,719400,-37.1
7386,719600,-28.65
7388,719800,-17.6
7390,720000,-26.7
7392,720200,-34.5
7394,720400,-26.05
7396,720600,-20.2
7399,720800,-26.5667
7401,721000,-18.35
7403,721200,-26.7
7405,721400,-28.0
7407,721600,-20.85
7409,721800,-24.75
7411,722000,-28.65
7413,722200,-30.6
7415,722400,-26.7
7418,722600,-16.0
7420,722800,-26.5
7422,723000,-20.1
7424,723200,-23.45
7426,723400,-27.35
7428,723600,-27.35
7430,723800,-37.75
7432,724000,-31.9
7434,724200,-24.75
7436,724400,-36.45
7438,724600,-27.35
7440,724800,-20.2
7442,725000,-30.6
7444,725200,-21.65
7446,725400,-23.45
7448,725600,-13.6
7450,725800,-28.0
7452,726000,-25.4
7455,726200,-14.6333
7457,726400,-26.05
7459,726600,-24.75
7461,726800,-26.7
7463,727000,-26.05
7465,727200,-24.1
7467,727400,-26.7
7469,727600,-28.65
7471,727800,-18.25
7473,728000,-28.0
7475,728200,-31.9
7477,728400,-23.45
7479,728600,-20.6
7481,728800,-26.05
7483,729000,-28.0
7485,729200,-33.85
7487,729400,-21.5
7489,729600,-26.05
7492,729800,-26.5
7494,730000,-21.5
7496,730200,-25.4
7498,730400,-29.3
7500,730600,-22.95
7502,730800,-29.95
7504,731000,-25.4
7506,731200,-27.35
7508,731400,-22.15
7510,731600,-27.35
7512,731800,-13.8
7514,732000,-28.65
7516,732200,-29.95
7518,732400,-22.85
7520,732600,-24.75
7522,732800,-18.0
7525,733000,-22.0667
7527,733200,-26.05
7529,733400,-22.8
7531,733600,-26.7
7533,733800,-29.3
7535,734000,-29.95
7537,734200,-24.1
7539,734400,-27.1
7541,734600,-25.4
7543,734800,-30.6
7545,735000,-25.4
7547,735200,-21.5
7549,735400,-22.8
7552,735600,-15.0
7554,735800,-19.3
7556,736000,-27.35
7558,736200,-16.3
7560,736400,-26.7
7562,736600,-24.75
7564,736800,-26.7
7566,737000,-24.1
7568,737200,-29.95
7570,737400,-27.35
7572,737600,-25.4
7574,737800,-22.15
7576,738000,-33.2
7578,738200,-39.7
7580,738400,-27.35
7582,738600,-20.85
7584,738800,-28.65
7586,739000,-40.35
7588,739200,-29.3
7590,739400,-27.35
7592,739600,-21.5
7594,739800,-22.8
7597,740000,-19.5667
7599,740200,-14.5
7601,740400,-28.0
7603,740600,-20.85
7605,740800,-31.25
7607,741000,-32.55
7609,741200,-24.75
7612,741400,-22.8667
7614,741600,-24.1
7616,741800,-26.7
7618,742000,-17.6
7620,742200,-26.05
7622,742400,-22.8
7624,742600,-27.35
7626,742800,-26.05
7628,743000,-24.75
7630,743200,-25.4
7632,743400,-25.4
7634,743600,-24.1
7636,743800,-33.2
7638,744000,-32.55
7640,744200,-27.35
7642,744400,-28.65
7644,744600,-17.95
7646,744800,-30.6
7648,745000,-24.1
7650,745200,-25.75
7652,745400,-19.55
7654,745600,-33.85
7656,745800,-28.65
7659,746000,-24.0
7661,746200,-29.95
7663,746400,-31.9
7665,746600,-24.1
7667,746800,-24.75
7669,747000,-33.85
7671,747200,-21.5
7673,747400,-19.75
7675,747600,-30.6
7677,747800,-10.5
7679,748000,-26.05
7681,748200,-29.95
7683,748400,-19.55
7685,748600,-30.6
7688,748800,-22.0333
7690,749000,-26.05
7692,749200,-29.95
7694,749400,-31.9
7696,749600,-24.75
7698,749800,-26.7
7700,750000,-26.7
7702,750200,-27.35
7704,750400,-11.8
7706,750600,-23.45
7708,750800,-21.55
7710,751000,-20.2
7712,751200,-27.35
7714,751400,-42.3
7716,751600,-31.9
7719,751800,-20.8333
7721,752000,-25.4
7723,752200,-29.95
7725,752400,-29.3
7727,752600,-37.75
7729,752800,-26.05
7731,753000,-19.95
7733,753200,-31.9
7735,753400,-34.5
7737,753600,-28.0
7739,753800,-31.9
7741,754000,-26.7
7743,754200,-27.35
7745,754400,-29.3
7747,754600,-35.15
7749,754800,-28.0
7751,755000,-22.15
7753,755200,-29.3
7755,755400,-29.95
7757,755600,-24.1
7759,755800,-25.4
7761,756000,-29.3
7763,756200,-20.2
7765,756400,-16.15
7767,756600,-28.0
7769,756800,-27.35
7771,757000,-28.65
7773,757200,-35.15
7775,757400,-21.5
7777,757600,-27.35
7779,757800,-30.6
7781,758000,-26.05
7783,758200,-17.4
7785,758400,-29.95
7787,758600,-23.45
7789,758800,-29.8
7791,759000,-24.75
7793,759200,-25.4
7795,759400,-32.55
7798,759600,-26.9
7800,759800,-24.5
7802,760000,-26.05
7804,760200,-16.0
7806,760400,-30.6
7808,760600,-26.05
7810,760800,-14.1
7812,761000,-26.05
7814,761200,-45.55
7816,761400,-22.8
7818,761600,-26.05
7820,761800,-18.15
7823,762000,-23.0667
7825,762200,-25.4
7827,762400,-21.2
7829,762600,-29.95
7831,762800,-20.85
7833,763000,-27.35
7835,763200,-30.6
7837,763400,-22.15
7839,763600,-21.5
7841,763800,-28.65
7843,764000,-26.05
7845,764200,-28.0
7847,764400,-25.8
7849,764600,-28.0
7851,764800,-21.5
7853,765000,-22.15
7855,765200,-27.35
7857,765400,-31.25
7859,765600,-24.1
7861,765800,-26.05
7863,766000,-26.7
7865,766200,-35.8
7867,766400,-26.7
7869,766600,-26.7
7871,766800,-17.3
7873,767000,-24.75
7875,767200,-22.15
7877,767400,-29.95
7880,767600,-18.1333
7882,767800,-20.0
7884,768000,-23.95
7886,768200,-33.2
7888,768400,-26.7
7890,768600,-24.1
